utc_time,local_time,temp,voltage,light_reading_MSAS,record_type,moonphase_deg,moonelev_deg,moonillumination,sunelev_deg,date,nightdate
2025-05-23T13:40:05Z,2025-05-23T11:10:05Z,9.9,4.96,5.99,1,-130,44.873,17.9,55.64,2025-05-23T00:00:00Z,2025-05-23
2025-05-23T13:45:05Z,2025-05-23T11:15:05Z,9.6,4.96,6.02,1,-130,44.445,17.9,56.269,2025-05-23T00:00:00Z,2025-05-23
2025-05-23T13:50:05Z,2025-05-23T11:20:05Z,9.3,4.96,5.88,1,-130.1,43.998,17.8,56.88,2025-05-23T00:00:00Z,2025-05-23
2025-05-23T13:55:05Z,2025-05-23T11:25:05Z,9,4.96,5.96,1,-130.1,43.533,17.8,57.471,2025-05-23T00:00:00Z,2025-05-23
2025-05-23T15:15:05Z,2025-05-23T12:45:05Z,8.3,4.96,5.89,1,-130.9,34.105,17.3,63.318,2025-05-23T00:00:00Z,2025-05-23
2025-05-23T15:20:05Z,2025-05-23T12:50:05Z,8.7,4.96,5.93,1,-130.9,33.419,17.3,63.398,2025-05-23T00:00:00Z,2025-05-23
2025-05-23T15:25:05Z,2025-05-23T12:55:05Z,8.7,4.96,5.99,1,-131,32.724,17.2,63.44,2025-05-23T00:00:00Z,2025-05-23
2025-05-23T15:28:19Z,2025-05-23T12:58:19Z,9.6,5.05,8.06,0,-131,32.271,17.2,63.446,2025-05-23T00:00:00Z,2025-05-23
2025-05-23T22:35:05Z,2025-05-23T20:05:05Z,1.9,4.96,6.17,1,-135,-28.415,14.6,4.411,2025-05-23T00:00:00Z,2025-05-23
2025-05-23T22:40:05Z,2025-05-23T20:10:05Z,1.9,4.96,6.22,1,-135.1,-28.821,14.6,3.653,2025-05-23T00:00:00Z,2025-05-23
2025-05-23T22:45:05Z,2025-05-23T20:15:05Z,2.2,4.95,6.58,1,-135.1,-29.211,14.6,2.9,2025-05-23T00:00:00Z,2025-05-23
2025-05-23T22:50:05Z,2025-05-23T20:20:05Z,1.9,4.96,6.71,1,-135.2,-29.585,14.5,2.155,2025-05-23T00:00:00Z,2025-05-23
2025-05-23T22:55:05Z,2025-05-23T20:25:05Z,1.9,4.95,6.88,1,-135.2,-29.942,14.5,1.415,2025-05-23T00:00:00Z,2025-05-23
2025-05-23T23:00:05Z,2025-05-23T20:30:05Z,1.9,4.96,7.28,1,-135.3,-30.282,14.5,0.682,2025-05-23T00:00:00Z,2025-05-23
2025-05-23T23:05:05Z,2025-05-23T20:35:05Z,1.9,4.95,7.89,1,-135.3,-30.605,14.4,-0.044,2025-05-23T00:00:00Z,2025-05-23
2025-05-23T23:10:05Z,2025-05-23T20:40:05Z,1.9,4.95,8.36,1,-135.4,-30.911,14.4,-0.762,2025-05-23T00:00:00Z,2025-05-23
2025-05-23T23:15:05Z,2025-05-23T20:45:05Z,1.9,4.96,8.87,1,-135.4,-31.198,14.4,-1.474,2025-05-23T00:00:00Z,2025-05-23
2025-05-23T23:20:05Z,2025-05-23T20:50:05Z,1.9,4.96,9.52,1,-135.5,-31.468,14.4,-2.178,2025-05-23T00:00:00Z,2025-05-23
2025-05-23T23:25:05Z,2025-05-23T20:55:05Z,1.9,4.96,10.24,1,-135.5,-31.719,14.3,-2.874,2025-05-23T00:00:00Z,2025-05-23
2025-05-23T23:30:05Z,2025-05-23T21:00:05Z,1.9,4.95,10.95,1,-135.6,-31.952,14.3,-3.562,2025-05-23T00:00:00Z,2025-05-23
2025-05-23T23:35:05Z,2025-05-23T21:05:05Z,1.9,4.96,11.68,1,-135.6,-32.165,14.3,-4.241,2025-05-23T00:00:00Z,2025-05-23
2025-05-23T23:40:05Z,2025-05-23T21:10:05Z,1.9,4.96,12.55,1,-135.7,-32.36,14.2,-4.913,2025-05-23T00:00:00Z,2025-05-23
2025-05-23T23:45:05Z,2025-05-23T21:15:05Z,1.9,4.96,13.56,1,-135.7,-32.535,14.2,-5.575,2025-05-23T00:00:00Z,2025-05-23
2025-05-23T23:50:05Z,2025-05-23T21:20:05Z,1.9,4.96,14.48,1,-135.8,-32.691,14.2,-6.228,2025-05-23T00:00:00Z,2025-05-23
2025-05-23T23:55:05Z,2025-05-23T21:25:05Z,1.9,4.95,15.4,1,-135.8,-32.827,14.1,-6.872,2025-05-23T00:00:00Z,2025-05-23
2025-05-24T00:00:05Z,2025-05-23T21:30:05Z,1.9,4.96,16.06,1,-135.9,-32.943,14.1,-7.506,2025-05-23T00:00:00Z,2025-05-23
2025-05-24T00:05:05Z,2025-05-23T21:35:05Z,1.9,4.95,16.87,1,-135.9,-33.039,14.1,-8.131,2025-05-23T00:00:00Z,2025-05-23
2025-05-24T00:10:05Z,2025-05-23T21:40:05Z,2.2,4.95,17.62,1,-136,-33.115,14.1,-8.745,2025-05-23T00:00:00Z,2025-05-23
2025-05-24T00:15:05Z,2025-05-23T21:45:05Z,1.9,4.96,18.23,1,-136,-33.17,14,-9.349,2025-05-23T00:00:00Z,2025-05-23
2025-05-24T00:20:05Z,2025-05-23T21:50:05Z,2.2,4.96,18.78,1,-136,-33.206,14,-9.942,2025-05-23T00:00:00Z,2025-05-23
2025-05-24T00:25:05Z,2025-05-23T21:55:05Z,1.9,4.96,19.43,1,-136.1,-33.221,14,-10.525,2025-05-23T00:00:00Z,2025-05-23
2025-05-24T00:30:05Z,2025-05-23T22:00:05Z,1.9,4.95,19.91,1,-136.1,-33.216,13.9,-11.096,2025-05-23T00:00:00Z,2025-05-23
2025-05-24T00:35:05Z,2025-05-23T22:05:05Z,1.9,4.95,20.42,1,-136.2,-33.191,13.9,-11.656,2025-05-23T00:00:00Z,2025-05-23
2025-05-24T00:40:07Z,2025-05-23T22:10:07Z,1.9,4.96,20.79,1,-136.2,-33.144,13.9,-12.207,2025-05-23T00:00:00Z,2025-05-23
2025-05-24T00:45:09Z,2025-05-23T22:15:09Z,2.2,4.95,21.3,1,-136.3,-33.078,13.9,-12.746,2025-05-23T00:00:00Z,2025-05-23
2025-05-24T00:50:08Z,2025-05-23T22:20:08Z,2.2,4.96,21.57,1,-136.3,-32.991,13.8,-13.268,2025-05-23T00:00:00Z,2025-05-23
2025-05-24T00:55:10Z,2025-05-23T22:25:10Z,2.2,4.96,21.8,1,-136.4,-32.884,13.8,-13.782,2025-05-23T00:00:00Z,2025-05-23
2025-05-24T01:00:13Z,2025-05-23T22:30:13Z,2.2,4.95,21.95,1,-136.4,-32.756,13.8,-14.285,2025-05-23T00:00:00Z,2025-05-23
2025-05-24T01:05:15Z,2025-05-23T22:35:15Z,1.9,4.96,22.08,1,-136.5,-32.608,13.7,-14.772,2025-05-23T00:00:00Z,2025-05-23
2025-05-24T01:10:11Z,2025-05-23T22:40:11Z,1.9,4.95,22.27,1,-136.5,-32.444,13.7,-15.237,2025-05-23T00:00:00Z,2025-05-23
2025-05-24T01:15:12Z,2025-05-23T22:45:12Z,2.2,4.95,22.35,1,-136.6,-32.257,13.7,-15.695,2025-05-23T00:00:00Z,2025-05-23
2025-05-24T01:20:11Z,2025-05-23T22:50:11Z,1.9,4.96,22.25,1,-136.6,-32.053,13.7,-16.137,2025-05-23T00:00:00Z,2025-05-23
2025-05-24T01:25:10Z,2025-05-23T22:55:10Z,2.2,4.95,22.16,1,-136.7,-31.829,13.6,-16.564,2025-05-23T00:00:00Z,2025-05-23
2025-05-24T01:30:18Z,2025-05-23T23:00:18Z,1.9,4.95,22.22,1,-136.7,-31.579,13.6,-16.989,2025-05-23T00:00:00Z,2025-05-23
2025-05-24T01:35:15Z,2025-05-23T23:05:15Z,1.9,4.95,21.99,1,-136.8,-31.32,13.6,-17.385,2025-05-23T00:00:00Z,2025-05-23
2025-05-24T01:40:18Z,2025-05-23T23:10:18Z,2.2,4.95,22.2,1,-136.8,-31.036,13.5,-17.772,2025-05-23T00:00:00Z,2025-05-23
2025-05-24T01:45:19Z,2025-05-23T23:15:19Z,2.2,4.96,22.26,1,-136.9,-30.737,13.5,-18.142,2025-05-23T00:00:00Z,2025-05-23
2025-05-24T01:50:12Z,2025-05-23T23:20:12Z,2.2,4.95,22.34,1,-136.9,-30.428,13.5,-18.486,2025-05-23T00:00:00Z,2025-05-23
2025-05-24T01:55:15Z,2025-05-23T23:25:15Z,2.2,4.95,22.44,1,-137,-30.09,13.5,-18.827,2025-05-23T00:00:00Z,2025-05-23
2025-05-24T02:00:16Z,2025-05-23T23:30:16Z,2.2,4.95,22.49,1,-137,-29.738,13.4,-19.149,2025-05-23T00:00:00Z,2025-05-23
2025-05-24T02:05:15Z,2025-05-23T23:35:15Z,1.9,4.95,22.48,1,-137.1,-29.371,13.4,-19.452,2025-05-23T00:00:00Z,2025-05-23
2025-05-24T02:10:14Z,2025-05-23T23:40:14Z,2.2,4.95,22.42,1,-137.1,-28.988,13.4,-19.739,2025-05-23T00:00:00Z,2025-05-23
2025-05-24T02:15:12Z,2025-05-23T23:45:12Z,2.2,4.96,22.32,1,-137.1,-28.59,13.3,-20.008,2025-05-23T00:00:00Z,2025-05-23
2025-05-24T02:20:13Z,2025-05-23T23:50:13Z,2.2,4.96,22.35,1,-137.2,-28.172,13.3,-20.263,2025-05-23T00:00:00Z,2025-05-23
2025-05-24T02:25:12Z,2025-05-23T23:55:12Z,1.9,4.96,22.33,1,-137.2,-27.741,13.3,-20.499,2025-05-23T00:00:00Z,2025-05-23
2025-05-24T02:30:14Z,2025-05-24T00:00:14Z,2.2,4.95,22.43,1,-137.3,-27.291,13.3,-20.72,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T02:35:12Z,2025-05-24T00:05:12Z,1.9,4.95,22.29,1,-137.3,-26.832,13.2,-20.92,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T02:40:19Z,2025-05-24T00:10:19Z,2.2,4.95,22.23,1,-137.4,-26.343,13.2,-21.108,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T02:45:17Z,2025-05-24T00:15:17Z,1.9,4.95,22.15,1,-137.4,-25.856,13.2,-21.273,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T02:50:10Z,2025-05-24T00:20:10Z,1.9,4.96,21.76,1,-137.5,-25.363,13.1,-21.417,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T02:55:12Z,2025-05-24T00:25:12Z,1.9,4.96,21.92,1,-137.5,-24.841,13.1,-21.548,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T03:00:14Z,2025-05-24T00:30:14Z,1.9,4.95,22.02,1,-137.6,-24.306,13.1,-21.66,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T03:05:14Z,2025-05-24T00:35:14Z,1.9,4.95,21.99,1,-137.6,-23.762,13.1,-21.753,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T03:10:11Z,2025-05-24T00:40:11Z,1.9,4.96,21.83,1,-137.7,-23.211,13,-21.826,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T03:15:12Z,2025-05-24T00:45:12Z,1.9,4.96,21.92,1,-137.7,-22.641,13,-21.883,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T03:20:11Z,2025-05-24T00:50:11Z,1.9,4.96,21.81,1,-137.8,-22.063,13,-21.92,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T03:25:08Z,2025-05-24T00:55:08Z,1.9,4.95,21.63,1,-137.8,-21.477,13,-21.939,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T03:30:11Z,2025-05-24T01:00:11Z,1.9,4.95,21.79,1,-137.9,-20.868,12.9,-21.939,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T03:35:13Z,2025-05-24T01:05:13Z,1.9,4.95,21.95,1,-137.9,-20.251,12.9,-21.92,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T03:40:13Z,2025-05-24T01:10:13Z,1.9,4.96,21.94,1,-138,-19.627,12.9,-21.883,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T03:45:12Z,2025-05-24T01:15:12Z,1.9,4.95,21.88,1,-138,-18.995,12.8,-21.827,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T03:50:17Z,2025-05-24T01:20:17Z,1.9,4.96,22.18,1,-138.1,-18.341,12.8,-21.752,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T03:55:18Z,2025-05-24T01:25:18Z,1.9,4.95,22.19,1,-138.1,-17.685,12.8,-21.658,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T04:00:13Z,2025-05-24T01:30:13Z,1.9,4.96,22.37,1,-138.2,-17.034,12.8,-21.549,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T04:05:18Z,2025-05-24T01:35:18Z,1.9,4.95,22.17,1,-138.2,-16.352,12.7,-21.417,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T04:10:12Z,2025-05-24T01:40:12Z,1.6,4.96,22.34,1,-138.2,-15.685,12.7,-21.272,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T04:15:18Z,2025-05-24T01:45:18Z,1.9,4.96,22.19,1,-138.3,-14.984,12.7,-21.102,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T04:20:14Z,2025-05-24T01:50:14Z,1.9,4.95,22.41,1,-138.3,-14.297,12.6,-20.921,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T04:25:12Z,2025-05-24T01:55:12Z,1.6,4.96,22.36,1,-138.4,-13.598,12.6,-20.721,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T04:30:11Z,2025-05-24T02:00:11Z,1.6,4.95,22.25,1,-138.4,-12.889,12.6,-20.502,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T04:35:17Z,2025-05-24T02:05:17Z,1.6,4.96,22.2,1,-138.5,-12.156,12.6,-20.261,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T04:40:15Z,2025-05-24T02:10:15Z,1.9,4.95,22.1,1,-138.5,-11.436,12.5,-20.008,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T04:45:16Z,2025-05-24T02:15:16Z,1.6,4.96,22.11,1,-138.6,-10.701,12.5,-19.736,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T04:50:14Z,2025-05-24T02:20:14Z,1.6,4.95,22.03,1,-138.6,-9.968,12.5,-19.45,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T04:55:13Z,2025-05-24T02:25:13Z,1.6,4.95,21.95,1,-138.7,-9.225,12.4,-19.147,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T05:00:15Z,2025-05-24T02:30:15Z,1.6,4.96,22.06,1,-138.7,-8.47,12.4,-18.824,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T05:05:14Z,2025-05-24T02:35:14Z,1.6,4.95,22,1,-138.8,-7.716,12.4,-18.488,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T05:10:13Z,2025-05-24T02:40:13Z,1.6,4.96,21.98,1,-138.8,-6.957,12.4,-18.136,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T05:15:14Z,2025-05-24T02:45:14Z,1.6,4.95,22.02,1,-138.9,-6.187,12.3,-17.766,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T05:20:11Z,2025-05-24T02:50:11Z,1.6,4.95,21.84,1,-138.9,-5.423,12.3,-17.386,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T05:25:11Z,2025-05-24T02:55:11Z,1.6,4.96,21.87,1,-139,-4.646,12.3,-16.987,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T05:30:12Z,2025-05-24T03:00:12Z,1.6,4.95,21.89,1,-139,-3.862,12.3,-16.571,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T05:35:11Z,2025-05-24T03:05:11Z,1.6,4.96,21.83,1,-139.1,-3.079,12.2,-16.144,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T05:40:09Z,2025-05-24T03:10:09Z,1.6,4.96,21.69,1,-139.1,-2.294,12.2,-15.704,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T05:45:08Z,2025-05-24T03:15:08Z,1.6,4.96,21.65,1,-139.2,-1.503,12.2,-15.249,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T05:50:08Z,2025-05-24T03:20:08Z,1.6,4.95,21.58,1,-139.2,-0.705,12.1,-14.778,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T05:55:10Z,2025-05-24T03:25:10Z,1.6,4.96,21.44,1,-139.3,0.102,12.1,-14.291,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T06:00:09Z,2025-05-24T03:30:09Z,1.6,4.96,21.28,1,-139.3,0.904,12.1,-13.795,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T06:05:11Z,2025-05-24T03:35:11Z,1.6,4.95,21.52,1,-139.3,1.718,12.1,-13.281,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T06:10:06Z,2025-05-24T03:40:06Z,1.6,4.96,21,1,-139.4,2.515,12,-12.767,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T06:15:07Z,2025-05-24T03:45:07Z,1.6,4.95,20.84,1,-139.4,3.332,12,-12.23,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T06:20:05Z,2025-05-24T03:50:05Z,1.6,4.96,20.44,1,-139.5,4.143,12,-11.686,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T06:25:05Z,2025-05-24T03:55:05Z,1.6,4.95,19.78,1,-139.5,4.962,12,-11.127,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T06:30:05Z,2025-05-24T04:00:05Z,1.6,4.95,19.26,1,-139.6,5.783,11.9,-10.557,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T06:35:05Z,2025-05-24T04:05:05Z,1.6,4.95,18.79,1,-139.6,6.607,11.9,-9.975,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T06:40:05Z,2025-05-24T04:10:05Z,1.6,4.96,18.28,1,-139.7,7.432,11.9,-9.382,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T06:45:05Z,2025-05-24T04:15:05Z,1.6,4.95,17.78,1,-139.7,8.259,11.8,-8.778,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T06:50:05Z,2025-05-24T04:20:05Z,1.6,4.96,16.81,1,-139.8,9.088,11.8,-8.165,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T06:55:05Z,2025-05-24T04:25:05Z,1.6,4.95,16.17,1,-139.8,9.918,11.8,-7.541,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T07:00:05Z,2025-05-24T04:30:05Z,1.6,4.95,15.15,1,-139.9,10.75,11.8,-6.907,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T07:05:05Z,2025-05-24T04:35:05Z,1.6,4.96,14.26,1,-139.9,11.582,11.7,-6.263,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T07:10:05Z,2025-05-24T04:40:05Z,1.6,4.96,13.56,1,-140,12.416,11.7,-5.61,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T07:15:05Z,2025-05-24T04:45:05Z,1.6,4.96,12.84,1,-140,13.25,11.7,-4.948,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T07:20:05Z,2025-05-24T04:50:05Z,1.6,4.95,11.83,1,-140.1,14.084,11.7,-4.278,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T07:25:05Z,2025-05-24T04:55:05Z,1.6,4.96,11.18,1,-140.1,14.919,11.6,-3.598,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T07:30:05Z,2025-05-24T05:00:05Z,1.6,4.95,10.7,1,-140.2,15.754,11.6,-2.911,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T07:35:05Z,2025-05-24T05:05:05Z,1.6,4.95,9.75,1,-140.2,16.589,11.6,-2.215,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T07:40:05Z,2025-05-24T05:10:05Z,1.6,4.95,9.09,1,-140.3,17.424,11.6,-1.511,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T07:45:05Z,2025-05-24T05:15:05Z,1.6,4.96,8.53,1,-140.3,18.258,11.5,-0.8,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T07:50:05Z,2025-05-24T05:20:05Z,1.9,4.95,7.81,1,-140.4,19.092,11.5,-0.082,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T07:55:05Z,2025-05-24T05:25:05Z,1.6,4.95,7.63,1,-140.4,19.925,11.5,0.644,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T08:00:05Z,2025-05-24T05:30:05Z,1.9,4.95,7.23,1,-140.4,20.757,11.4,1.377,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T08:05:05Z,2025-05-24T05:35:05Z,1.6,4.96,6.6,1,-140.5,21.588,11.4,2.116,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T08:10:05Z,2025-05-24T05:40:05Z,1.9,4.95,6.57,1,-140.5,22.418,11.4,2.862,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T08:15:05Z,2025-05-24T05:45:05Z,1.9,4.95,6.41,1,-140.6,23.245,11.4,3.614,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T08:20:05Z,2025-05-24T05:50:05Z,1.9,4.95,6.29,1,-140.6,24.071,11.3,4.372,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T08:25:05Z,2025-05-24T05:55:05Z,1.9,4.95,6.11,1,-140.7,24.895,11.3,5.136,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T08:30:05Z,2025-05-24T06:00:05Z,1.9,4.95,6,1,-140.7,25.717,11.3,5.905,2025-05-24T00:00:00Z,2025-05-23
2025-05-24T22:25:05Z,2025-05-24T19:55:05Z,2.9,4.95,6.14,1,-148.8,-16.265,7.2,6.096,2025-05-24T00:00:00Z,2025-05-24
2025-05-24T22:30:05Z,2025-05-24T20:00:05Z,2.9,4.95,6.49,1,-148.8,-16.804,7.2,5.327,2025-05-24T00:00:00Z,2025-05-24
2025-05-24T22:35:05Z,2025-05-24T20:05:05Z,2.9,4.96,6.56,1,-148.9,-17.332,7.2,4.564,2025-05-24T00:00:00Z,2025-05-24
2025-05-24T22:40:05Z,2025-05-24T20:10:05Z,2.5,4.96,6.99,1,-148.9,-17.849,7.2,3.807,2025-05-24T00:00:00Z,2025-05-24
2025-05-24T22:45:05Z,2025-05-24T20:15:05Z,2.5,4.96,7.34,1,-149,-18.353,7.2,3.055,2025-05-24T00:00:00Z,2025-05-24
2025-05-24T22:50:05Z,2025-05-24T20:20:05Z,2.5,4.96,7.32,1,-149,-18.845,7.1,2.31,2025-05-24T00:00:00Z,2025-05-24
2025-05-24T22:55:05Z,2025-05-24T20:25:05Z,2.5,4.96,7.83,1,-149.1,-19.324,7.1,1.571,2025-05-24T00:00:00Z,2025-05-24
2025-05-24T23:00:05Z,2025-05-24T20:30:05Z,2.5,4.96,8.38,1,-149.1,-19.791,7.1,0.839,2025-05-24T00:00:00Z,2025-05-24
2025-05-24T23:05:05Z,2025-05-24T20:35:05Z,2.5,4.96,8.39,1,-149.2,-20.244,7.1,0.114,2025-05-24T00:00:00Z,2025-05-24
2025-05-24T23:10:05Z,2025-05-24T20:40:05Z,2.5,4.96,9.05,1,-149.2,-20.684,7,-0.604,2025-05-24T00:00:00Z,2025-05-24
2025-05-24T23:15:05Z,2025-05-24T20:45:05Z,2.5,4.95,9.5,1,-149.3,-21.11,7,-1.315,2025-05-24T00:00:00Z,2025-05-24
2025-05-24T23:20:05Z,2025-05-24T20:50:05Z,2.5,4.96,9.98,1,-149.3,-21.522,7,-2.018,2025-05-24T00:00:00Z,2025-05-24
2025-05-24T23:25:05Z,2025-05-24T20:55:05Z,2.5,4.95,10.61,1,-149.4,-21.92,7,-2.713,2025-05-24T00:00:00Z,2025-05-24
2025-05-24T23:30:05Z,2025-05-24T21:00:05Z,2.2,4.95,11.28,1,-149.4,-22.303,7,-3.401,2025-05-24T00:00:00Z,2025-05-24
2025-05-24T23:35:05Z,2025-05-24T21:05:05Z,2.2,4.95,12.03,1,-149.4,-22.671,6.9,-4.08,2025-05-24T00:00:00Z,2025-05-24
2025-05-24T23:40:05Z,2025-05-24T21:10:05Z,2.2,4.95,12.82,1,-149.5,-23.024,6.9,-4.75,2025-05-24T00:00:00Z,2025-05-24
2025-05-24T23:45:05Z,2025-05-24T21:15:05Z,2.2,4.95,13.29,1,-149.5,-23.361,6.9,-5.411,2025-05-24T00:00:00Z,2025-05-24
2025-05-24T23:50:05Z,2025-05-24T21:20:05Z,2.2,4.95,13.6,1,-149.6,-23.683,6.9,-6.064,2025-05-24T00:00:00Z,2025-05-24
2025-05-24T23:55:05Z,2025-05-24T21:25:05Z,2.2,4.95,14.23,1,-149.6,-23.989,6.9,-6.707,2025-05-24T00:00:00Z,2025-05-24
2025-05-25T00:00:05Z,2025-05-24T21:30:05Z,2.2,4.95,14.79,1,-149.7,-24.279,6.8,-7.341,2025-05-24T00:00:00Z,2025-05-24
2025-05-25T00:05:05Z,2025-05-24T21:35:05Z,2.2,4.96,15.64,1,-149.7,-24.553,6.8,-7.964,2025-05-24T00:00:00Z,2025-05-24
2025-05-25T00:10:05Z,2025-05-24T21:40:05Z,2.2,4.95,16.39,1,-149.8,-24.81,6.8,-8.578,2025-05-24T00:00:00Z,2025-05-24
2025-05-25T00:15:05Z,2025-05-24T21:45:05Z,2.2,4.96,17.45,1,-149.8,-25.05,6.8,-9.181,2025-05-24T00:00:00Z,2025-05-24
2025-05-25T00:20:05Z,2025-05-24T21:50:05Z,2.2,4.96,17.99,1,-149.9,-25.273,6.8,-9.774,2025-05-24T00:00:00Z,2025-05-24
2025-05-25T00:25:05Z,2025-05-24T21:55:05Z,2.2,4.95,18.73,1,-149.9,-25.478,6.7,-10.355,2025-05-24T00:00:00Z,2025-05-24
2025-05-25T00:30:05Z,2025-05-24T22:00:05Z,2.2,4.95,19.73,1,-150,-25.666,6.7,-10.926,2025-05-24T00:00:00Z,2025-05-24
2025-05-25T00:35:05Z,2025-05-24T22:05:05Z,2.2,4.96,20.15,1,-150,-25.837,6.7,-11.484,2025-05-24T00:00:00Z,2025-05-24
2025-05-25T00:40:06Z,2025-05-24T22:10:06Z,2.2,4.95,20.34,1,-150.1,-25.991,6.7,-12.033,2025-05-24T00:00:00Z,2025-05-24
2025-05-25T00:45:05Z,2025-05-24T22:15:05Z,2.5,4.95,20.58,1,-150.1,-26.125,6.6,-12.567,2025-05-24T00:00:00Z,2025-05-24
2025-05-25T00:50:06Z,2025-05-24T22:20:06Z,2.5,4.96,20.68,1,-150.2,-26.243,6.6,-13.091,2025-05-24T00:00:00Z,2025-05-24
2025-05-25T00:55:05Z,2025-05-24T22:25:05Z,2.5,4.95,20.89,1,-150.2,-26.341,6.6,-13.6,2025-05-24T00:00:00Z,2025-05-24
2025-05-25T01:00:07Z,2025-05-24T22:30:07Z,2.5,4.96,20.78,1,-150.3,-26.422,6.6,-14.1,2025-05-24T00:00:00Z,2025-05-24
2025-05-25T01:05:05Z,2025-05-24T22:35:05Z,2.5,4.95,20.85,1,-150.3,-26.484,6.6,-14.581,2025-05-24T00:00:00Z,2025-05-24
2025-05-25T01:10:05Z,2025-05-24T22:40:05Z,2.5,4.96,20.9,1,-150.4,-26.529,6.5,-15.051,2025-05-24T00:00:00Z,2025-05-24
2025-05-25T01:15:07Z,2025-05-24T22:45:07Z,2.5,4.95,21.17,1,-150.4,-26.554,6.5,-15.511,2025-05-24T00:00:00Z,2025-05-24
2025-05-25T01:20:05Z,2025-05-24T22:50:05Z,2.5,4.95,20.91,1,-150.5,-26.562,6.5,-15.951,2025-05-24T00:00:00Z,2025-05-24
2025-05-25T01:25:05Z,2025-05-24T22:55:05Z,2.5,4.96,20.85,1,-150.5,-26.55,6.5,-16.38,2025-05-24T00:00:00Z,2025-05-24
