utc_time,local_time,temp,voltage,light_reading_MSAS,record_type,moonphase_deg,moonelev_deg,moonillumination,sunelev_deg,date,nightdate
2025-07-11T22:44:13Z,2025-07-11T20:14:13Z,21.5,5,6.05,0,-13.5,-15.575,98.6,5.682,2025-07-11T00:00:00Z,2025-07-11
2025-07-11T22:45:05Z,2025-07-11T20:15:05Z,19.9,4.97,10.29,1,-13.5,-15.44,98.6,5.553,2025-07-11T00:00:00Z,2025-07-11
2025-07-11T22:50:05Z,2025-07-11T20:20:05Z,19.3,4.96,10.47,1,-13.6,-14.665,98.6,4.812,2025-07-11T00:00:00Z,2025-07-11
2025-07-11T22:55:05Z,2025-07-11T20:25:05Z,19,4.96,10.69,1,-13.6,-13.893,98.6,4.077,2025-07-11T00:00:00Z,2025-07-11
2025-07-11T23:00:05Z,2025-07-11T20:30:05Z,18.6,4.96,11.5,1,-13.6,-13.124,98.6,3.349,2025-07-11T00:00:00Z,2025-07-11
2025-07-11T23:05:05Z,2025-07-11T20:35:05Z,18,4.96,11.97,1,-13.7,-12.36,98.6,2.627,2025-07-11T00:00:00Z,2025-07-11
2025-07-11T23:10:05Z,2025-07-11T20:40:05Z,17.4,4.96,8.97,1,-13.7,-11.6,98.6,1.912,2025-07-11T00:00:00Z,2025-07-11
2025-07-11T23:15:05Z,2025-07-11T20:45:05Z,17.4,4.96,7.07,1,-13.8,-10.843,98.6,1.204,2025-07-11T00:00:00Z,2025-07-11
2025-07-11T23:20:05Z,2025-07-11T20:50:05Z,16.7,4.95,7.55,1,-13.8,-10.092,98.6,0.503,2025-07-11T00:00:00Z,2025-07-11
2025-07-11T23:25:05Z,2025-07-11T20:55:05Z,16.1,4.96,8.08,1,-13.8,-9.345,98.5,-0.19,2025-07-11T00:00:00Z,2025-07-11
2025-07-11T23:30:05Z,2025-07-11T21:00:05Z,15.7,4.96,8.6,1,-13.9,-8.602,98.5,-0.876,2025-07-11T00:00:00Z,2025-07-11
2025-07-11T23:35:05Z,2025-07-11T21:05:05Z,15.4,4.95,9.18,1,-13.9,-7.865,98.5,-1.554,2025-07-11T00:00:00Z,2025-07-11
2025-07-11T23:40:05Z,2025-07-11T21:10:05Z,15.1,4.96,9.93,1,-14,-7.132,98.5,-2.224,2025-07-11T00:00:00Z,2025-07-11
2025-07-11T23:45:05Z,2025-07-11T21:15:05Z,14.8,4.95,10.65,1,-14,-6.405,98.5,-2.885,2025-07-11T00:00:00Z,2025-07-11
2025-07-11T23:50:05Z,2025-07-11T21:20:05Z,14.5,4.96,11.33,1,-14,-5.684,98.5,-3.538,2025-07-11T00:00:00Z,2025-07-11
2025-07-11T23:55:05Z,2025-07-11T21:25:05Z,14.5,4.95,11.86,1,-14.1,-4.968,98.5,-4.182,2025-07-11T00:00:00Z,2025-07-11
2025-07-12T00:00:05Z,2025-07-11T21:30:05Z,14.1,4.95,12.78,1,-14.1,-4.257,98.5,-4.817,2025-07-11T00:00:00Z,2025-07-11
2025-07-12T00:05:05Z,2025-07-11T21:35:05Z,14.1,4.96,13.81,1,-14.2,-3.553,98.5,-5.442,2025-07-11T00:00:00Z,2025-07-11
2025-07-12T00:10:05Z,2025-07-11T21:40:05Z,13.8,4.95,14.18,1,-14.2,-2.855,98.5,-6.058,2025-07-11T00:00:00Z,2025-07-11
2025-07-12T00:15:05Z,2025-07-11T21:45:05Z,13.8,4.95,14.82,1,-14.2,-2.163,98.5,-6.665,2025-07-11T00:00:00Z,2025-07-11
2025-07-12T00:20:05Z,2025-07-11T21:50:05Z,13.8,4.95,15.64,1,-14.3,-1.478,98.5,-7.261,2025-07-11T00:00:00Z,2025-07-11
2025-07-12T00:25:05Z,2025-07-11T21:55:05Z,13.8,4.96,16.75,1,-14.3,-0.8,98.4,-7.846,2025-07-11T00:00:00Z,2025-07-11
2025-07-12T00:30:05Z,2025-07-11T22:00:05Z,13.8,4.96,17.48,1,-14.4,-0.128,98.4,-8.422,2025-07-11T00:00:00Z,2025-07-11
2025-07-12T00:35:05Z,2025-07-11T22:05:05Z,13.5,4.95,17.96,1,-14.4,0.536,98.4,-8.986,2025-07-11T00:00:00Z,2025-07-11
2025-07-12T00:40:05Z,2025-07-11T22:10:05Z,13.5,4.95,18.19,1,-14.4,1.193,98.4,-9.539,2025-07-11T00:00:00Z,2025-07-11
2025-07-12T00:45:05Z,2025-07-11T22:15:05Z,13.5,4.96,18.37,1,-14.5,1.842,98.4,-10.081,2025-07-11T00:00:00Z,2025-07-11
2025-07-12T00:50:05Z,2025-07-11T22:20:05Z,13.2,4.95,18.89,1,-14.5,2.484,98.4,-10.611,2025-07-11T00:00:00Z,2025-07-11
2025-07-12T00:55:05Z,2025-07-11T22:25:05Z,13.2,4.95,19.14,1,-14.6,3.118,98.4,-11.129,2025-07-11T00:00:00Z,2025-07-11
2025-07-12T01:00:05Z,2025-07-11T22:30:05Z,13.2,4.95,19.54,1,-14.6,3.743,98.4,-11.635,2025-07-11T00:00:00Z,2025-07-11
2025-07-12T01:05:05Z,2025-07-11T22:35:05Z,12.8,4.95,20.13,1,-14.6,4.36,98.4,-12.129,2025-07-11T00:00:00Z,2025-07-11
2025-07-12T01:10:05Z,2025-07-11T22:40:05Z,12.8,4.95,20.43,1,-14.7,4.968,98.4,-12.61,2025-07-11T00:00:00Z,2025-07-11
2025-07-12T01:15:05Z,2025-07-11T22:45:05Z,12.8,4.95,20.49,1,-14.7,5.568,98.4,-13.077,2025-07-11T00:00:00Z,2025-07-11
2025-07-12T01:20:05Z,2025-07-11T22:50:05Z,12.8,4.95,20.55,1,-14.8,6.158,98.4,-13.532,2025-07-11T00:00:00Z,2025-07-11
2025-07-12T01:25:05Z,2025-07-11T22:55:05Z,12.8,4.95,20.66,1,-14.8,6.74,98.3,-13.973,2025-07-11T00:00:00Z,2025-07-11
2025-07-12T01:30:05Z,2025-07-11T23:00:05Z,12.5,4.95,20.57,1,-14.8,7.311,98.3,-14.4,2025-07-11T00:00:00Z,2025-07-11
2025-07-12T01:35:05Z,2025-07-11T23:05:05Z,12.5,4.95,20.43,1,-14.9,7.873,98.3,-14.813,2025-07-11T00:00:00Z,2025-07-11
2025-07-12T01:40:06Z,2025-07-11T23:10:06Z,12.5,4.95,20.49,1,-14.9,8.427,98.3,-15.214,2025-07-11T00:00:00Z,2025-07-11
2025-07-12T01:45:05Z,2025-07-11T23:15:05Z,12.5,4.95,20.69,1,-15,8.967,98.3,-15.597,2025-07-11T00:00:00Z,2025-07-11
2025-07-12T01:50:05Z,2025-07-11T23:20:05Z,12.5,4.95,20.52,1,-15,9.498,98.3,-15.966,2025-07-11T00:00:00Z,2025-07-11
2025-07-12T01:55:05Z,2025-07-11T23:25:05Z,12.5,4.95,20.22,1,-15,10.018,98.3,-16.321,2025-07-11T00:00:00Z,2025-07-11
2025-07-12T02:00:05Z,2025-07-11T23:30:05Z,12.5,4.95,19.71,1,-15.1,10.528,98.3,-16.66,2025-07-11T00:00:00Z,2025-07-11
2025-07-12T02:05:05Z,2025-07-11T23:35:05Z,12.5,4.95,19.3,1,-15.1,11.026,98.3,-16.984,2025-07-11T00:00:00Z,2025-07-11
2025-07-12T02:10:05Z,2025-07-11T23:40:05Z,12.5,4.95,19.01,1,-15.2,11.513,98.3,-17.292,2025-07-11T00:00:00Z,2025-07-11
2025-07-12T02:15:05Z,2025-07-11T23:45:05Z,12.5,4.95,19.18,1,-15.2,11.988,98.3,-17.584,2025-07-11T00:00:00Z,2025-07-11
2025-07-12T02:20:05Z,2025-07-11T23:50:05Z,12.5,4.95,19.33,1,-15.2,12.452,98.2,-17.86,2025-07-11T00:00:00Z,2025-07-11
2025-07-12T02:25:05Z,2025-07-11T23:55:05Z,12.5,4.95,19.68,1,-15.3,12.903,98.2,-18.12,2025-07-11T00:00:00Z,2025-07-11
2025-07-12T02:30:05Z,2025-07-12T00:00:05Z,12.5,4.95,19.92,1,-15.3,13.342,98.2,-18.363,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T02:35:05Z,2025-07-12T00:05:05Z,12.5,4.95,19.77,1,-15.4,13.768,98.2,-18.589,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T02:40:05Z,2025-07-12T00:10:05Z,12.2,4.95,19.6,1,-15.4,14.182,98.2,-18.799,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T02:45:05Z,2025-07-12T00:15:05Z,12.2,4.96,19.41,1,-15.4,14.582,98.2,-18.991,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T02:50:05Z,2025-07-12T00:20:05Z,12.2,4.96,19.17,1,-15.5,14.969,98.2,-19.166,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T02:55:05Z,2025-07-12T00:25:05Z,12.2,4.95,19.09,1,-15.5,15.343,98.2,-19.324,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T03:00:05Z,2025-07-12T00:30:05Z,12.2,4.95,19.43,1,-15.6,15.703,98.2,-19.465,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T03:05:05Z,2025-07-12T00:35:05Z,12.2,4.95,19.37,1,-15.6,16.049,98.2,-19.587,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T03:10:05Z,2025-07-12T00:40:05Z,12.2,4.95,19.28,1,-15.6,16.381,98.1,-19.693,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T03:15:05Z,2025-07-12T00:45:05Z,12.2,4.95,19.18,1,-15.7,16.698,98.1,-19.78,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T03:20:05Z,2025-07-12T00:50:05Z,12.2,4.95,19.25,1,-15.7,17.001,98.1,-19.85,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T03:25:05Z,2025-07-12T00:55:05Z,12.2,4.95,19.23,1,-15.8,17.289,98.1,-19.901,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T03:30:05Z,2025-07-12T01:00:05Z,12.2,4.95,19.3,1,-15.8,17.563,98.1,-19.935,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T03:35:05Z,2025-07-12T01:05:05Z,12.2,4.95,19.33,1,-15.8,17.821,98.1,-19.951,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T03:40:05Z,2025-07-12T01:10:05Z,12.2,4.95,19.27,1,-15.9,18.064,98.1,-19.949,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T03:45:05Z,2025-07-12T01:15:05Z,12.2,4.95,19.03,1,-15.9,18.291,98.1,-19.929,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T03:50:05Z,2025-07-12T01:20:05Z,12.2,4.95,18.91,1,-16,18.503,98.1,-19.891,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T03:55:05Z,2025-07-12T01:25:05Z,12.2,4.95,18.88,1,-16,18.699,98.1,-19.835,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T04:00:05Z,2025-07-12T01:30:05Z,12.2,4.96,18.89,1,-16,18.879,98.1,-19.761,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T04:05:05Z,2025-07-12T01:35:05Z,12.2,4.95,18.98,1,-16.1,19.043,98,-19.67,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T04:10:05Z,2025-07-12T01:40:05Z,12.2,4.95,19.03,1,-16.1,19.19,98,-19.56,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T04:15:05Z,2025-07-12T01:45:05Z,12.2,4.96,19.06,1,-16.2,19.322,98,-19.433,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T04:20:05Z,2025-07-12T01:50:05Z,12.2,4.95,19.09,1,-16.2,19.437,98,-19.289,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T04:25:05Z,2025-07-12T01:55:05Z,12.2,4.95,19.12,1,-16.2,19.536,98,-19.127,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T04:30:05Z,2025-07-12T02:00:05Z,12.2,4.95,19.34,1,-16.3,19.618,98,-18.947,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T04:35:05Z,2025-07-12T02:05:05Z,12.2,4.95,19.22,1,-16.3,19.684,98,-18.751,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T04:40:05Z,2025-07-12T02:10:05Z,12.2,4.95,19.12,1,-16.4,19.733,98,-18.537,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T04:45:05Z,2025-07-12T02:15:05Z,12.2,4.95,18.89,1,-16.4,19.765,98,-18.307,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T04:50:05Z,2025-07-12T02:20:05Z,12.2,4.95,18.89,1,-16.5,19.781,98,-18.06,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T04:55:05Z,2025-07-12T02:25:05Z,12.2,4.95,18.75,1,-16.5,19.78,97.9,-17.797,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T05:00:05Z,2025-07-12T02:30:05Z,11.9,4.95,18.36,1,-16.5,19.762,97.9,-17.517,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T05:05:05Z,2025-07-12T02:35:05Z,11.9,4.95,18.07,1,-16.6,19.728,97.9,-17.221,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T05:10:05Z,2025-07-12T02:40:05Z,11.9,4.95,18.29,1,-16.6,19.677,97.9,-16.909,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T05:15:05Z,2025-07-12T02:45:05Z,11.9,4.95,18.3,1,-16.7,19.609,97.9,-16.582,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T05:20:05Z,2025-07-12T02:50:05Z,11.9,4.95,18.55,1,-16.7,19.525,97.9,-16.239,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T05:25:05Z,2025-07-12T02:55:05Z,11.6,4.95,18.94,1,-16.7,19.424,97.9,-15.881,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T05:30:05Z,2025-07-12T03:00:05Z,11.6,4.95,18.99,1,-16.8,19.307,97.9,-15.508,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T05:35:05Z,2025-07-12T03:05:05Z,11.6,4.95,19.22,1,-16.8,19.174,97.9,-15.12,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T05:40:05Z,2025-07-12T03:10:05Z,11.6,4.95,19.25,1,-16.9,19.024,97.9,-14.718,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T05:45:05Z,2025-07-12T03:15:05Z,11.6,4.95,19.13,1,-16.9,18.858,97.8,-14.301,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T05:50:05Z,2025-07-12T03:20:05Z,11.6,4.95,18.91,1,-16.9,18.676,97.8,-13.871,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T05:55:05Z,2025-07-12T03:25:05Z,11.2,4.95,19.01,1,-17,18.479,97.8,-13.427,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T06:00:05Z,2025-07-12T03:30:05Z,11.2,4.95,18.96,1,-17,18.265,97.8,-12.969,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T06:05:05Z,2025-07-12T03:35:05Z,11.2,4.95,18.86,1,-17.1,18.036,97.8,-12.498,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T06:10:05Z,2025-07-12T03:40:05Z,11.2,4.95,19,1,-17.1,17.792,97.8,-12.014,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T06:15:05Z,2025-07-12T03:45:05Z,11.2,4.95,18.82,1,-17.1,17.532,97.8,-11.518,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T06:20:05Z,2025-07-12T03:50:05Z,11.2,4.95,18.68,1,-17.2,17.257,97.8,-11.009,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T06:25:05Z,2025-07-12T03:55:05Z,11.2,4.95,18.47,1,-17.2,16.968,97.8,-10.488,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T06:30:05Z,2025-07-12T04:00:05Z,11.2,4.95,18.07,1,-17.3,16.663,97.7,-9.955,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T06:35:05Z,2025-07-12T04:05:05Z,11.2,4.95,17.83,1,-17.3,16.344,97.7,-9.411,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T06:40:05Z,2025-07-12T04:10:05Z,10.9,4.95,17.59,1,-17.3,16.011,97.7,-8.855,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T06:45:05Z,2025-07-12T04:15:05Z,10.9,4.95,17.15,1,-17.4,15.664,97.7,-8.288,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T06:50:05Z,2025-07-12T04:20:05Z,10.9,4.95,16.46,1,-17.4,15.303,97.7,-7.71,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T06:55:05Z,2025-07-12T04:25:05Z,10.9,4.95,15.59,1,-17.5,14.928,97.7,-7.122,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T07:00:05Z,2025-07-12T04:30:05Z,10.9,4.95,14.7,1,-17.5,14.54,97.7,-6.524,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T07:05:05Z,2025-07-12T04:35:05Z,10.9,4.95,13.91,1,-17.5,14.139,97.7,-5.915,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T07:10:05Z,2025-07-12T04:40:05Z,10.9,4.95,13.15,1,-17.6,13.724,97.7,-5.297,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T07:15:05Z,2025-07-12T04:45:05Z,10.9,4.95,12.26,1,-17.6,13.297,97.7,-4.669,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T07:20:05Z,2025-07-12T04:50:05Z,10.9,4.95,11.32,1,-17.7,12.858,97.6,-4.032,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T07:25:05Z,2025-07-12T04:55:05Z,10.9,4.95,10.5,1,-17.7,12.406,97.6,-3.386,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T07:30:05Z,2025-07-12T05:00:05Z,10.9,4.95,10.09,1,-17.8,11.942,97.6,-2.732,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T07:35:05Z,2025-07-12T05:05:05Z,10.6,4.95,9.57,1,-17.8,11.466,97.6,-2.068,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T07:40:05Z,2025-07-12T05:10:05Z,10.6,4.95,9.12,1,-17.8,10.979,97.6,-1.397,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T07:45:05Z,2025-07-12T05:15:05Z,10.6,4.95,8.64,1,-17.9,10.481,97.6,-0.717,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T07:50:05Z,2025-07-12T05:20:05Z,10.6,4.95,8.18,1,-17.9,9.971,97.6,-0.03,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T07:55:05Z,2025-07-12T05:25:05Z,10.6,4.95,7.86,1,-18,9.451,97.6,0.665,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T08:00:05Z,2025-07-12T05:30:05Z,10.6,4.95,7.49,1,-18,8.92,97.6,1.368,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T08:05:05Z,2025-07-12T05:35:05Z,10.6,4.95,7.1,1,-18,8.378,97.5,2.077,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T08:10:05Z,2025-07-12T05:40:05Z,10.6,4.95,6.84,1,-18.1,7.827,97.5,2.794,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T08:15:05Z,2025-07-12T05:45:05Z,10.3,4.95,6.52,1,-18.1,7.266,97.5,3.517,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T08:20:05Z,2025-07-12T05:50:05Z,10.6,4.95,6.21,1,-18.2,6.695,97.5,4.247,2025-07-12T00:00:00Z,2025-07-11
2025-07-12T23:15:05Z,2025-07-12T20:45:05Z,15.4,4.95,6.04,1,-25.6,-15.462,95.1,1.108,2025-07-12T00:00:00Z,2025-07-12
2025-07-12T23:20:05Z,2025-07-12T20:50:05Z,14.8,4.95,6.47,1,-25.6,-14.659,95.1,0.407,2025-07-12T00:00:00Z,2025-07-12
2025-07-12T23:25:05Z,2025-07-12T20:55:05Z,13.8,4.95,7.11,1,-25.7,-13.857,95.1,-0.288,2025-07-12T00:00:00Z,2025-07-12
2025-07-12T23:30:05Z,2025-07-12T21:00:05Z,13.5,4.95,7.78,1,-25.7,-13.058,95,-0.974,2025-07-12T00:00:00Z,2025-07-12
2025-07-12T23:35:05Z,2025-07-12T21:05:05Z,12.8,4.95,8.33,1,-25.8,-12.262,95,-1.653,2025-07-12T00:00:00Z,2025-07-12
2025-07-12T23:40:05Z,2025-07-12T21:10:05Z,12.5,4.95,8.95,1,-25.8,-11.469,95,-2.324,2025-07-12T00:00:00Z,2025-07-12
2025-07-12T23:45:05Z,2025-07-12T21:15:05Z,12.2,4.95,9.48,1,-25.8,-10.679,95,-2.986,2025-07-12T00:00:00Z,2025-07-12
2025-07-12T23:50:05Z,2025-07-12T21:20:05Z,11.9,4.95,10.26,1,-25.9,-9.891,95,-3.64,2025-07-12T00:00:00Z,2025-07-12
2025-07-12T23:55:05Z,2025-07-12T21:25:05Z,11.6,4.95,11.12,1,-25.9,-9.108,95,-4.285,2025-07-12T00:00:00Z,2025-07-12
2025-07-13T00:00:05Z,2025-07-12T21:30:05Z,11.6,4.95,11.98,1,-26,-8.328,95,-4.921,2025-07-12T00:00:00Z,2025-07-12
2025-07-13T00:05:05Z,2025-07-12T21:35:05Z,11.2,4.95,12.8,1,-26,-7.551,94.9,-5.548,2025-07-12T00:00:00Z,2025-07-12
2025-07-13T00:10:05Z,2025-07-12T21:40:05Z,11.2,4.95,13.56,1,-26.1,-6.779,94.9,-6.165,2025-07-12T00:00:00Z,2025-07-12
2025-07-13T00:15:05Z,2025-07-12T21:45:05Z,11.2,4.95,14.34,1,-26.1,-6.01,94.9,-6.772,2025-07-12T00:00:00Z,2025-07-12
2025-07-13T00:20:05Z,2025-07-12T21:50:05Z,10.9,4.95,15.1,1,-26.1,-5.246,94.9,-7.369,2025-07-12T00:00:00Z,2025-07-12
2025-07-13T00:25:05Z,2025-07-12T21:55:05Z,10.9,4.95,15.82,1,-26.2,-4.486,94.9,-7.956,2025-07-12T00:00:00Z,2025-07-12
2025-07-13T00:30:05Z,2025-07-12T22:00:05Z,10.9,4.95,16.53,1,-26.2,-3.731,94.9,-8.532,2025-07-12T00:00:00Z,2025-07-12
2025-07-13T00:35:05Z,2025-07-12T22:05:05Z,10.9,4.95,17.13,1,-26.3,-2.98,94.8,-9.097,2025-07-12T00:00:00Z,2025-07-12
2025-07-13T00:40:05Z,2025-07-12T22:10:05Z,10.9,4.95,17.53,1,-26.3,-2.235,94.8,-9.652,2025-07-12T00:00:00Z,2025-07-12
2025-07-13T00:45:05Z,2025-07-12T22:15:05Z,10.9,4.95,17.9,1,-26.4,-1.495,94.8,-10.194,2025-07-12T00:00:00Z,2025-07-12
2025-07-13T00:50:05Z,2025-07-12T22:20:05Z,10.9,4.95,18.3,1,-26.4,-0.76,94.8,-10.726,2025-07-12T00:00:00Z,2025-07-12
2025-07-13T00:55:05Z,2025-07-12T22:25:05Z,10.9,4.95,18.68,1,-26.4,-0.031,94.8,-11.245,2025-07-12T00:00:00Z,2025-07-12
2025-07-13T01:00:05Z,2025-07-12T22:30:05Z,10.9,4.95,19.01,1,-26.5,0.693,94.8,-11.752,2025-07-12T00:00:00Z,2025-07-12
2025-07-13T01:05:05Z,2025-07-12T22:35:05Z,10.9,4.95,19.36,1,-26.5,1.41,94.7,-12.246,2025-07-12T00:00:00Z,2025-07-12
2025-07-13T01:10:05Z,2025-07-12T22:40:05Z,10.9,4.95,19.69,1,-26.6,2.121,94.7,-12.728,2025-07-12T00:00:00Z,2025-07-12
2025-07-13T01:15:05Z,2025-07-12T22:45:05Z,10.9,4.95,19.87,1,-26.6,2.826,94.7,-13.197,2025-07-12T00:00:00Z,2025-07-12
2025-07-13T01:20:05Z,2025-07-12T22:50:05Z,10.9,4.95,20.01,1,-26.6,3.525,94.7,-13.653,2025-07-12T00:00:00Z,2025-07-12
2025-07-13T01:25:05Z,2025-07-12T22:55:05Z,10.9,4.95,19.88,1,-26.7,4.216,94.7,-14.095,2025-07-12T00:00:00Z,2025-07-12
2025-07-13T01:30:05Z,2025-07-12T23:00:05Z,10.9,4.95,19.86,1,-26.7,4.9,94.7,-14.523,2025-07-12T00:00:00Z,2025-07-12
2025-07-13T01:35:05Z,2025-07-12T23:05:05Z,10.9,4.95,20.01,1,-26.8,5.577,94.6,-14.937,2025-07-12T00:00:00Z,2025-07-12
2025-07-13T01:40:05Z,2025-07-12T23:10:05Z,10.9,4.95,19.89,1,-26.8,6.247,94.6,-15.337,2025-07-12T00:00:00Z,2025-07-12
2025-07-13T01:45:05Z,2025-07-12T23:15:05Z,10.9,4.95,19.86,1,-26.9,6.909,94.6,-15.723,2025-07-12T00:00:00Z,2025-07-12
2025-07-13T01:50:05Z,2025-07-12T23:20:05Z,10.9,4.95,19.9,1,-26.9,7.563,94.6,-16.093,2025-07-12T00:00:00Z,2025-07-12
2025-07-13T01:55:05Z,2025-07-12T23:25:05Z,10.6,4.95,19.65,1,-26.9,8.208,94.6,-16.449,2025-07-12T00:00:00Z,2025-07-12
2025-07-13T02:00:05Z,2025-07-12T23:30:05Z,10.6,4.95,19.57,1,-27,8.846,94.6,-16.789,2025-07-12T00:00:00Z,2025-07-12
2025-07-13T02:05:05Z,2025-07-12T23:35:05Z,10.6,4.95,19.32,1,-27,9.474,94.5,-17.114,2025-07-12T00:00:00Z,2025-07-12
2025-07-13T02:10:05Z,2025-07-12T23:40:05Z,10.6,4.95,19.39,1,-27.1,10.094,94.5,-17.423,2025-07-12T00:00:00Z,2025-07-12
2025-07-13T02:15:05Z,2025-07-12T23:45:05Z,10.6,4.95,19.76,1,-27.1,10.704,94.5,-17.716,2025-07-12T00:00:00Z,2025-07-12
2025-07-13T02:20:05Z,2025-07-12T23:50:05Z,10.6,4.95,19.73,1,-27.2,11.305,94.5,-17.993,2025-07-12T00:00:00Z,2025-07-12
2025-07-13T02:25:05Z,2025-07-12T23:55:05Z,10.3,4.95,19.4,1,-27.2,11.897,94.5,-18.253,2025-07-12T00:00:00Z,2025-07-12
2025-07-13T02:30:05Z,2025-07-13T00:00:05Z,10.3,4.95,18.93,1,-27.2,12.478,94.5,-18.497,2025-07-13T00:00:00Z,2025-07-12
2025-07-13T02:35:05Z,2025-07-13T00:05:05Z,10.3,4.95,18.87,1,-27.3,13.049,94.4,-18.725,2025-07-13T00:00:00Z,2025-07-12
2025-07-13T02:40:05Z,2025-07-13T00:10:05Z,10.3,4.95,18.9,1,-27.3,13.61,94.4,-18.935,2025-07-13T00:00:00Z,2025-07-12
2025-07-13T02:45:05Z,2025-07-13T00:15:05Z,10.3,4.95,19.04,1,-27.4,14.16,94.4,-19.128,2025-07-13T00:00:00Z,2025-07-12
2025-07-13T02:50:05Z,2025-07-13T00:20:05Z,10.3,4.95,19.09,1,-27.4,14.699,94.4,-19.304,2025-07-13T00:00:00Z,2025-07-12
2025-07-13T02:55:05Z,2025-07-13T00:25:05Z,10.3,4.95,19.1,1,-27.4,15.226,94.4,-19.463,2025-07-13T00:00:00Z,2025-07-12
2025-07-13T03:00:05Z,2025-07-13T00:30:05Z,10.6,4.95,19.16,1,-27.5,15.742,94.4,-19.604,2025-07-13T00:00:00Z,2025-07-12
2025-07-13T03:05:05Z,2025-07-13T00:35:05Z,10.6,4.95,18.99,1,-27.5,16.246,94.3,-19.727,2025-07-13T00:00:00Z,2025-07-12
2025-07-13T03:10:05Z,2025-07-13T00:40:05Z,10.6,4.95,18.71,1,-27.6,16.738,94.3,-19.833,2025-07-13T00:00:00Z,2025-07-12
2025-07-13T03:15:05Z,2025-07-13T00:45:05Z,10.6,4.95,18.53,1,-27.6,17.218,94.3,-19.921,2025-07-13T00:00:00Z,2025-07-12
